user_id,transaction_frequency_24h,transaction_frequency_7d,avg_tx_amount_user,deviation_from_avg_tx,login_location_velocity,account_device_count,account_ip_count,new_device_flag,multiple_cards_on_account,name_mismatch_score,card_attempts_last_24h,multiple_cards_same_ip,session_length,checkout_speed,time_of_day_risk,prior_chargeback_flag,prior_fraud_ip_flag,payment_method,shipping_country,billing_country,item_category,fraud_label
U57858,0,3,318.23,0.6,0,2,2,0,1,0.17,1,0,315.0,502.2,1,0,0,credit_card,Egypt,Algeria,home,0
U57742,0,1,42.15,3.5,0,5,2,0,0,0.29,1,0,336.3,195.1,0,0,0,google_pay,Algeria,Algeria,fashion,0
U50863,1,1,86.21,2.56,0,4,7,0,0,0.21,0,0,742.8,12.0,1,1,0,debit_card,Egypt,Egypt,home,1
U52790,2,5,146.98,-0.74,0,3,5,0,0,0.13,0,0,617.6,258.7,0,0,0,credit_card,Egypt,Morocco,luxury,0
U57408,2,4,119.96,-0.15,0,1,7,0,0,0.64,0,0,1738.1,204.3,0,0,0,paypal,Libya,Libya,fashion,0
U50563,1,2,338.61,-0.71,0,2,4,0,0,0.32,0,0,1635.9,81.0,0,0,0,credit_card,Egypt,Egypt,luxury,0
U55116,1,2,94.04,0.07,0,3,4,1,0,0.46,0,0,120.0,122.8,0,0,0,credit_card,Morocco,Morocco,luxury,0
U54191,0,2,222.21,-0.32,0,3,2,0,1,0.14,0,0,723.8,362.7,0,0,0,paypal,Libya,Libya,electronics,0
U56019,0,1,237.12,-0.74,0,2,7,1,1,0.11,1,0,1416.9,432.6,0,0,0,credit_card,Tunisia,Morocco,beauty,0
U51757,2,4,181.5,-0.25,0,2,1,1,0,0.35,0,0,1143.8,344.9,1,0,0,paypal,Morocco,Morocco,fashion,0
U56628,1,2,111.46,0.67,0,1,3,1,0,0.52,0,0,1395.8,104.4,0,0,0,google_pay,Egypt,Egypt,fashion,0
U57574,4,7,384.91,-0.89,0,3,6,0,0,0.27,0,0,750.6,190.7,0,0,0,credit_card,Egypt,Egypt,groceries,0
U56374,2,6,177.09,0.97,0,4,2,0,0,0.24,0,0,718.4,424.3,0,0,0,credit_card,Libya,Libya,groceries,0
U56892,2,8,296.38,-0.7,0,3,4,0,0,0.06,0,0,1387.9,54.1,0,0,0,credit_card,Tunisia,Tunisia,beauty,0
U51678,2,4,89.94,0.75,0,2,5,0,0,0.2,0,0,546.8,411.6,0,0,0,credit_card,Egypt,Egypt,electronics,0
U53242,0,2,332.67,-0.53,0,2,3,0,0,0.04,0,0,132.0,513.6,0,0,0,debit_card,Tunisia,Tunisia,home,0
U54636,1,3,102.04,-0.02,0,1,5,1,0,0.21,0,0,1605.9,476.4,0,0,0,apple_pay,Algeria,Algeria,home,0
U51059,1,4,276.62,-0.83,0,2,4,1,0,0.15,0,0,1704.6,347.5,0,0,0,credit_card,Morocco,Morocco,gift_cards,0
U56668,2,5,212.47,-0.38,0,3,3,0,0,0.22,0,0,1112.4,537.2,0,0,0,apple_pay,Morocco,Morocco,groceries,0
U55279,2,4,75.69,-0.84,0,1,3,0,2,0.32,0,0,1334.4,39.5,0,0,0,credit_card,Morocco,Morocco,fashion,0
U51722,0,3,29.48,14.73,0,2,5,1,0,0.25,0,0,1250.6,321.0,0,0,0,debit_card,Libya,Libya,beauty,0
U53314,1,4,373.68,-0.93,0,2,3,0,1,0.43,1,1,980.0,464.5,0,0,0,credit_card,Morocco,Morocco,luxury,0
U53157,1,4,67.76,-0.42,0,2,4,1,0,0.08,1,0,1092.5,277.7,0,0,1,google_pay,Egypt,Morocco,sports,0
U55915,1,1,287.88,0.29,0,2,3,0,1,0.52,1,0,986.2,592.6,1,0,0,google_pay,Tunisia,Tunisia,fashion,0
U52625,1,4,268.02,-0.9,0,5,1,1,0,0.16,0,0,230.7,15.9,0,0,0,bank_transfer,Algeria,Algeria,luxury,0
U52729,2,4,149.85,-0.85,0,4,4,1,0,0.35,1,0,594.3,202.5,0,0,0,credit_card,Egypt,Egypt,gift_cards,0
U56700,1,2,90.45,1.15,1,3,3,0,0,0.27,0,0,60.6,536.2,0,0,0,debit_card,Algeria,Algeria,groceries,0
U51597,2,6,87.76,-0.6,0,2,1,0,0,0.02,0,0,166.4,106.1,0,0,0,apple_pay,Egypt,Egypt,electronics,1
U53060,1,4,242.42,-0.95,1,3,3,0,0,0.39,0,0,929.7,278.1,0,0,0,debit_card,Libya,Libya,groceries,0
U52693,0,2,227.83,-0.86,0,2,3,0,0,0.09,0,0,344.7,445.5,0,0,0,apple_pay,Algeria,Algeria,fashion,0
U54891,0,1,352.86,-0.25,0,1,3,0,0,0.01,0,0,662.3,302.0,0,0,0,debit_card,Tunisia,Tunisia,electronics,0
U55147,0,4,263.2,-0.85,0,3,2,1,0,0.24,1,0,1511.6,232.2,0,0,0,apple_pay,Libya,Libya,electronics,0
U55739,1,2,331.32,-0.57,0,2,3,0,0,0.19,0,0,183.9,17.0,0,0,0,credit_card,Morocco,Morocco,electronics,0
U53627,0,1,32.32,0.84,0,2,3,0,0,0.25,0,0,1502.4,476.3,0,0,0,debit_card,Libya,Libya,fashion,0
U51363,1,2,274.98,-0.86,0,4,4,0,1,0.44,0,1,1613.4,428.7,1,0,1,debit_card,Tunisia,Tunisia,home,0
U57965,2,3,108.81,-0.82,0,1,3,1,0,0.55,0,0,593.8,546.7,1,0,0,credit_card,Algeria,Algeria,beauty,0
U51981,0,2,116.08,2.68,0,1,3,1,0,0.23,0,0,835.8,543.5,1,0,0,bank_transfer,Libya,Libya,luxury,0
U55450,1,2,293.82,-0.7,0,4,5,0,0,0.17,0,0,759.5,511.8,0,0,0,credit_card,Morocco,Egypt,electronics,0
U51663,3,5,321.5,-0.95,1,1,4,0,1,0.16,1,0,285.7,220.5,0,0,0,credit_card,Tunisia,Tunisia,fashion,0
U51529,3,9,161.26,-0.83,0,1,4,0,0,0.1,0,0,196.4,260.4,1,0,0,paypal,Morocco,Morocco,electronics,0
U52038,2,4,320.23,-0.8,0,3,2,0,1,0.43,0,0,826.8,554.5,0,0,0,credit_card,Tunisia,Egypt,beauty,0
U57515,1,4,188.62,-0.5,1,4,1,1,1,0.11,0,0,1033.6,93.8,0,1,0,credit_card,Egypt,Algeria,electronics,0
U55592,0,3,345.91,-0.93,0,1,5,0,0,0.34,0,0,894.6,20.2,0,0,0,bank_transfer,Egypt,Egypt,electronics,0
U53302,3,5,29.46,0.31,0,1,2,1,3,0.32,0,0,1234.2,388.8,0,0,0,bank_transfer,Algeria,Morocco,home,0
U52237,2,5,51.73,2.5,0,3,6,0,0,0.22,0,0,872.5,201.7,0,0,0,credit_card,Egypt,Egypt,electronics,0
U57392,2,7,315.01,-0.79,0,1,2,1,0,0.48,0,0,1558.5,121.1,1,0,0,credit_card,Morocco,Morocco,beauty,0
U55504,0,1,257.15,-1.0,1,3,5,0,0,0.06,0,0,1101.1,256.1,0,0,0,apple_pay,Egypt,Egypt,fashion,0
U55496,2,4,232.43,-0.97,0,4,3,1,0,0.26,0,0,430.5,150.1,0,0,0,bank_transfer,Tunisia,Tunisia,fashion,0
U51306,1,7,253.31,-0.72,0,1,3,0,2,0.05,0,1,1580.7,167.1,0,0,0,credit_card,Libya,Libya,groceries,0
U54029,1,5,373.47,-0.98,0,1,1,0,0,0.26,1,0,1553.3,128.6,0,0,0,bank_transfer,Libya,Libya,groceries,0
U56776,0,0,269.1,-0.91,0,6,4,1,0,0.24,0,0,685.1,458.8,1,0,0,credit_card,Egypt,Egypt,electronics,0
U52675,2,4,266.04,-0.41,0,3,4,0,0,0.35,0,1,364.9,577.7,0,0,0,apple_pay,Tunisia,Egypt,groceries,0
U55068,0,1,308.6,-0.74,0,3,3,1,0,0.21,0,0,1407.8,384.8,0,0,0,credit_card,Morocco,Morocco,luxury,0
U55864,2,2,349.32,-0.77,0,4,2,0,0,0.39,0,0,135.9,336.1,1,1,1,credit_card,Tunisia,Tunisia,home,0
U51282,1,5,119.53,-0.08,0,2,2,1,1,0.25,1,0,787.4,533.4,0,0,0,credit_card,Algeria,Algeria,home,0
U57526,1,4,254.36,-0.27,0,3,1,0,0,0.26,0,0,843.6,18.4,0,0,0,debit_card,Morocco,Morocco,fashion,0
U50709,0,2,241.91,-0.91,0,2,1,0,0,0.47,0,0,1143.5,132.3,0,0,0,bank_transfer,Morocco,Morocco,groceries,0
U55575,2,4,71.24,-0.67,0,5,3,0,0,0.1,0,0,510.4,281.0,0,0,0,google_pay,Morocco,Morocco,groceries,0
U55530,0,0,217.72,-0.92,0,3,3,0,0,0.35,0,0,658.1,67.7,0,0,0,debit_card,Morocco,Morocco,luxury,0
U54744,1,4,46.43,6.01,0,2,1,0,0,0.6,0,0,1717.4,240.2,0,0,0,debit_card,Morocco,Morocco,groceries,0
U54413,2,4,90.28,0.14,0,4,3,0,2,0.36,0,0,1575.1,232.3,0,0,0,paypal,Tunisia,Tunisia,gift_cards,0
U53748,1,5,366.93,-0.97,0,2,1,0,0,0.15,0,0,705.8,568.2,0,0,0,credit_card,Libya,Libya,gift_cards,0
U57392,3,7,65.31,-0.53,0,2,1,0,0,0.24,0,0,1741.4,102.5,0,0,0,debit_card,Algeria,Algeria,fashion,0
U57986,2,3,239.99,-0.35,0,3,5,1,0,0.38,0,0,140.1,288.1,0,1,0,paypal,Tunisia,Tunisia,groceries,0
U55353,2,2,142.92,-0.97,0,3,3,0,0,0.46,0,0,568.5,69.3,0,0,0,bank_transfer,Tunisia,Morocco,electronics,0
U54779,1,4,231.02,-0.33,0,6,2,0,0,0.14,0,0,1287.9,472.2,0,0,0,google_pay,Algeria,Algeria,fashion,0
U50663,2,5,109.29,1.65,0,3,2,0,0,0.54,0,0,1092.5,450.8,0,0,1,credit_card,Morocco,Morocco,fashion,0
U51998,2,3,188.86,-0.96,0,4,1,0,0,0.05,0,0,959.9,581.2,0,0,0,apple_pay,Algeria,Algeria,sports,0
U57994,1,1,349.59,-0.93,1,3,4,0,0,0.61,0,0,1393.2,218.0,0,0,0,credit_card,Egypt,Egypt,fashion,0
U53445,1,1,162.96,-0.99,0,1,2,1,1,0.06,0,0,1759.9,593.8,0,0,0,debit_card,Morocco,Morocco,electronics,1
U53743,0,3,154.15,-0.9,0,3,2,0,0,0.14,0,0,1263.8,417.6,1,0,0,paypal,Egypt,Egypt,home,0
U55727,0,2,189.52,-0.39,0,2,5,0,0,0.38,0,0,795.9,54.6,0,0,0,credit_card,Libya,Egypt,electronics,0
U51495,1,2,58.19,-0.89,0,2,7,0,0,0.13,0,0,1238.9,29.3,0,0,0,paypal,Morocco,Algeria,electronics,0
U53304,2,5,167.19,-0.6,1,2,5,0,0,0.41,0,0,965.4,77.4,0,0,0,bank_transfer,Algeria,Algeria,home,0
U53763,3,5,22.62,2.6,1,3,2,1,0,0.28,0,0,1149.9,5.1,0,0,0,debit_card,Egypt,Egypt,fashion,0
U55232,2,3,211.29,0.35,0,3,3,0,0,0.42,0,1,1220.5,417.3,0,0,0,apple_pay,Tunisia,Tunisia,electronics,0
U51853,1,3,342.22,-0.77,0,5,3,0,0,0.52,0,0,1788.6,574.8,0,0,0,credit_card,Egypt,Egypt,fashion,0
U55616,2,4,229.79,-0.92,0,2,3,0,0,0.23,0,0,908.7,30.9,0,0,0,bank_transfer,Tunisia,Morocco,groceries,0
U56585,0,2,250.94,-0.83,0,4,3,0,0,0.27,0,0,1382.6,123.0,0,0,0,paypal,Egypt,Algeria,electronics,0
U54659,1,2,31.61,3.13,0,4,2,1,0,0.69,0,0,1711.7,576.2,0,0,0,paypal,Algeria,Morocco,electronics,0
U51291,2,4,346.62,-0.96,1,1,6,0,0,0.49,1,0,419.5,153.1,0,0,0,bank_transfer,Tunisia,Egypt,fashion,1
U53581,3,6,166.3,-0.8,0,3,2,0,1,0.3,0,0,708.2,514.6,1,0,0,credit_card,Libya,Libya,electronics,0
U57974,0,4,390.44,0.68,1,2,5,0,0,0.29,0,0,1014.4,121.5,0,0,0,debit_card,Morocco,Libya,fashion,0
U53457,0,1,65.78,-0.97,0,1,4,0,0,0.25,0,0,728.5,581.7,0,0,0,debit_card,Egypt,Egypt,luxury,0
U57554,1,2,378.98,-0.95,0,3,2,0,0,0.13,0,0,1322.7,236.8,0,0,0,credit_card,Libya,Morocco,electronics,0
U57280,0,3,261.03,-0.15,0,2,3,0,0,0.36,0,0,323.7,425.2,0,0,0,credit_card,Algeria,Algeria,groceries,0
U51636,1,2,39.89,-0.66,0,1,1,0,0,0.59,0,0,1705.3,567.2,0,0,0,debit_card,Algeria,Algeria,electronics,0
U53696,3,5,389.25,-0.99,0,2,4,0,1,0.11,0,1,697.1,170.0,0,0,0,credit_card,Egypt,Egypt,groceries,0
U52999,1,7,25.27,-0.37,0,1,3,0,0,0.29,0,0,1649.3,261.9,0,0,0,debit_card,Egypt,Libya,luxury,0
U53152,0,2,297.67,-0.52,0,3,2,0,0,0.21,0,0,1725.2,167.8,0,1,1,credit_card,Egypt,Egypt,groceries,0
U50698,0,3,358.02,0.67,0,2,4,1,0,0.07,0,0,377.8,295.8,1,0,0,google_pay,Tunisia,Tunisia,luxury,0
U52160,1,2,86.81,0.23,0,5,3,1,0,0.06,0,0,1028.7,543.8,0,0,0,credit_card,Egypt,Egypt,groceries,0
U54097,1,4,150.48,-0.89,0,3,3,0,0,0.03,0,0,1378.2,121.7,0,0,0,paypal,Algeria,Algeria,fashion,0
U54737,1,1,233.27,-0.89,0,3,3,0,0,0.06,0,0,90.5,315.9,0,0,0,paypal,Tunisia,Tunisia,electronics,0
U56363,3,7,278.33,-0.66,0,1,1,0,0,0.31,0,0,741.9,96.2,1,0,0,credit_card,Tunisia,Tunisia,luxury,0
U55685,0,1,351.31,-0.57,0,2,2,0,0,0.47,0,0,763.6,246.6,0,0,0,debit_card,Libya,Libya,electronics,0
U50854,1,2,309.21,-0.58,0,2,4,0,0,0.11,0,0,1207.9,125.4,0,0,0,google_pay,Egypt,Egypt,home,0
U55855,2,4,158.07,-0.35,1,2,4,0,0,0.54,0,0,953.3,141.1,0,0,0,google_pay,Egypt,Egypt,fashion,0
U57392,0,5,332.25,0.55,0,4,1,1,0,0.48,2,0,1325.1,284.6,0,0,0,credit_card,Morocco,Tunisia,luxury,0
U56528,2,2,387.11,-0.93,0,1,4,0,1,0.18,0,0,667.9,446.3,1,0,0,debit_card,Egypt,Egypt,electronics,0
U53474,0,0,106.25,-0.78,0,3,3,0,0,0.38,0,0,751.1,81.1,1,0,0,debit_card,Tunisia,Tunisia,fashion,0
U55757,1,5,48.16,3.8,0,4,3,0,1,0.31,0,0,750.5,475.3,1,0,0,google_pay,Libya,Libya,electronics,0
U55249,0,3,182.12,-0.77,0,3,3,0,0,0.47,0,0,610.5,592.7,0,0,0,credit_card,Tunisia,Tunisia,luxury,0
U55172,0,0,354.93,-0.86,0,1,4,0,0,0.24,0,0,168.5,186.5,0,0,0,credit_card,Morocco,Morocco,fashion,0
U51707,1,3,77.11,0.24,1,1,1,0,0,0.22,0,0,840.2,123.5,0,0,0,credit_card,Tunisia,Tunisia,fashion,0
U52777,2,4,356.6,-0.84,0,3,2,0,0,0.16,0,0,1559.0,21.4,1,0,0,apple_pay,Egypt,Tunisia,electronics,0
U55791,3,3,397.04,-0.9,0,2,3,1,0,0.74,0,0,783.0,120.2,0,0,0,credit_card,Egypt,Egypt,electronics,0
U51733,1,3,40.52,6.22,0,1,5,0,1,0.16,0,1,283.9,361.2,0,0,0,debit_card,Libya,Algeria,luxury,0
U55535,1,3,208.2,-0.92,0,2,4,0,0,0.19,0,0,573.7,508.4,1,0,0,bank_transfer,Tunisia,Tunisia,beauty,0
U56390,1,5,144.98,-0.57,0,2,3,0,0,0.31,0,0,1372.1,8.0,1,0,0,bank_transfer,Morocco,Morocco,beauty,0
U54931,4,5,169.6,-0.99,0,2,4,0,1,0.54,0,0,480.4,380.3,0,0,0,debit_card,Egypt,Egypt,groceries,0
U53510,2,5,191.62,0.03,0,1,2,0,0,0.11,1,0,134.5,91.9,1,0,0,bank_transfer,Tunisia,Tunisia,beauty,0
U50202,4,7,301.09,-0.92,0,2,2,0,0,0.38,1,0,126.3,480.5,0,0,0,credit_card,Algeria,Algeria,fashion,0
U53255,3,4,244.69,-0.27,0,1,4,0,1,0.17,0,0,1104.3,134.7,0,0,0,credit_card,Libya,Egypt,luxury,0
U54218,1,4,385.26,-0.95,0,2,5,0,1,0.51,1,0,1619.2,44.8,0,0,0,apple_pay,Egypt,Egypt,electronics,0
U54496,4,5,146.45,-0.55,0,1,4,0,1,0.3,0,0,490.4,588.4,1,0,0,debit_card,Libya,Libya,sports,0
U50766,2,8,225.77,-0.31,0,3,3,0,0,0.12,0,0,1778.7,281.6,0,0,0,debit_card,Algeria,Algeria,fashion,0
U54389,0,1,329.06,-0.88,0,2,3,0,1,0.22,1,0,419.8,229.4,0,0,0,bank_transfer,Libya,Libya,fashion,0
U52327,0,3,161.75,-0.72,0,2,3,0,1,0.16,0,0,642.6,347.5,1,0,0,credit_card,Morocco,Morocco,home,0
U52931,1,3,196.81,-0.33,0,1,4,0,1,0.22,0,0,857.6,335.7,1,0,0,apple_pay,Tunisia,Morocco,electronics,0
U57777,2,4,280.29,-0.91,0,3,4,1,0,0.6,1,0,220.3,32.3,1,0,0,credit_card,Tunisia,Tunisia,fashion,1
U50197,0,2,347.08,0.05,0,2,4,1,0,0.33,1,0,548.9,210.8,0,0,0,google_pay,Morocco,Morocco,home,0
U57125,1,4,177.96,-0.85,0,4,2,0,0,0.38,1,0,1094.6,368.6,0,0,0,credit_card,Morocco,Morocco,luxury,0
U51930,0,1,222.14,-0.25,0,2,10,0,0,0.14,0,0,51.4,566.9,0,0,0,credit_card,Algeria,Algeria,fashion,0
U53582,0,1,390.55,-0.5,0,1,5,0,0,0.26,0,0,885.7,393.1,0,0,0,debit_card,Libya,Libya,electronics,0
U56895,0,1,36.14,0.54,0,3,2,0,0,0.21,0,0,1197.2,105.7,0,0,0,credit_card,Tunisia,Tunisia,sports,0
U56287,0,0,190.33,-0.89,0,2,2,0,0,0.25,1,1,558.0,10.8,0,0,0,credit_card,Algeria,Algeria,beauty,0
U50608,1,4,261.67,-0.91,0,5,3,0,0,0.07,0,0,1571.9,472.9,1,0,0,google_pay,Algeria,Algeria,beauty,0
U53272,4,6,23.2,20.02,0,3,1,0,1,0.13,0,0,520.7,500.2,0,0,0,debit_card,Morocco,Morocco,electronics,0
U51147,2,8,246.78,-0.37,0,3,3,0,3,0.54,0,0,1644.3,114.1,0,0,0,credit_card,Egypt,Egypt,electronics,0
U54282,1,1,41.36,0.72,0,2,4,0,0,0.28,0,0,1504.8,196.0,0,0,0,debit_card,Morocco,Morocco,home,0
U53397,1,2,345.87,-0.89,1,2,3,0,0,0.72,0,0,443.2,472.6,0,0,0,debit_card,Algeria,Algeria,electronics,0
U52511,3,3,326.69,-0.99,0,3,4,1,1,0.13,0,0,141.5,411.9,0,0,0,apple_pay,Tunisia,Tunisia,sports,0
U57516,1,3,32.26,3.04,1,3,1,0,0,0.22,0,0,85.9,83.7,0,0,0,bank_transfer,Egypt,Egypt,electronics,0
U51794,2,3,38.55,8.57,1,4,3,0,2,0.52,0,0,1403.4,399.8,0,0,0,apple_pay,Egypt,Algeria,sports,0
U50659,2,3,306.37,-0.95,0,4,4,0,0,0.5,0,1,1024.7,426.9,1,0,0,apple_pay,Libya,Libya,home,0
U52811,1,4,160.43,0.05,0,3,5,0,0,0.2,0,0,344.3,593.4,0,0,0,credit_card,Algeria,Algeria,home,0
U57098,0,2,238.51,-0.91,0,3,7,0,0,0.06,0,0,320.4,536.1,1,0,0,credit_card,Morocco,Morocco,electronics,0
U56051,0,1,122.72,0.53,1,5,2,1,1,0.17,0,0,698.7,26.7,0,0,0,google_pay,Libya,Libya,fashion,0
U56546,1,2,85.73,-0.35,0,2,3,0,1,0.33,0,1,183.3,68.5,0,0,0,credit_card,Tunisia,Tunisia,home,0
U51369,1,4,132.51,0.13,0,3,1,1,0,0.07,0,0,1253.5,244.8,0,0,0,credit_card,Tunisia,Tunisia,electronics,0
U51986,1,2,113.75,1.74,0,2,3,0,2,0.31,1,0,1709.9,195.7,0,0,0,credit_card,Algeria,Algeria,fashion,1
U55630,1,2,190.36,-0.39,1,3,3,0,1,0.31,0,0,762.9,67.3,0,0,0,debit_card,Egypt,Egypt,beauty,0
U50146,0,1,303.74,0.0,0,3,2,0,0,0.12,0,0,1569.0,456.9,0,0,0,debit_card,Libya,Libya,luxury,0
U53219,1,3,230.57,-0.86,0,2,3,0,0,0.32,0,0,609.0,178.9,0,1,0,google_pay,Tunisia,Tunisia,fashion,0
U52911,1,3,251.49,0.82,0,3,2,0,0,0.12,0,1,467.0,509.4,0,1,0,debit_card,Morocco,Morocco,groceries,1
U51734,1,2,198.63,0.24,0,2,4,1,0,0.09,0,0,621.8,215.3,0,0,0,credit_card,Algeria,Algeria,electronics,0
U51843,0,2,143.4,-0.9,0,2,2,1,1,0.18,0,0,399.6,448.1,0,0,0,credit_card,Morocco,Algeria,electronics,0
U50488,1,2,74.53,-0.14,0,2,3,0,0,0.18,0,0,448.8,130.1,0,0,0,google_pay,Egypt,Egypt,sports,0
U52976,3,4,154.73,1.02,0,7,1,0,1,0.29,1,0,1250.4,285.2,0,0,0,bank_transfer,Morocco,Morocco,luxury,0
U51959,1,6,272.78,-0.96,0,6,1,0,2,0.27,0,0,1560.6,334.7,0,1,0,debit_card,Libya,Libya,home,1
U55759,1,3,298.84,-0.75,0,2,4,0,0,0.13,0,0,704.5,271.1,0,0,0,debit_card,Algeria,Algeria,electronics,0
U56694,1,4,198.29,-0.22,0,1,4,1,0,0.35,0,0,1076.6,467.8,0,0,0,bank_transfer,Tunisia,Tunisia,electronics,1
U52385,4,4,265.1,-0.98,0,5,2,0,0,0.17,0,0,312.7,398.9,0,0,1,apple_pay,Libya,Morocco,luxury,1
U52919,2,4,100.01,0.67,0,3,3,0,0,0.21,0,0,1369.1,351.3,0,0,0,credit_card,Algeria,Algeria,home,0
U54736,1,3,346.83,-0.84,0,1,2,0,1,0.28,0,0,187.2,142.7,1,0,0,paypal,Tunisia,Tunisia,fashion,0
U51802,2,4,349.06,-0.9,0,2,7,0,0,0.18,0,0,346.0,317.2,0,0,0,debit_card,Morocco,Morocco,home,0
U56616,2,5,141.72,-0.27,1,1,3,0,0,0.42,1,0,769.1,423.7,0,0,0,credit_card,Tunisia,Tunisia,fashion,0
U56065,0,2,228.13,-0.58,0,1,5,0,0,0.42,0,0,238.4,565.6,0,0,0,credit_card,Egypt,Egypt,groceries,0
U56294,2,2,250.53,-0.01,0,4,6,0,0,0.27,0,0,1616.2,87.5,0,0,0,credit_card,Tunisia,Tunisia,electronics,0
U55534,0,1,199.52,-0.32,0,2,5,0,0,0.06,0,0,901.6,520.6,0,0,0,credit_card,Tunisia,Tunisia,fashion,0
U54061,2,4,366.23,-0.82,0,2,3,0,0,0.15,0,0,535.0,76.7,0,0,0,credit_card,Algeria,Algeria,groceries,0
U53369,2,3,301.09,-0.58,0,2,2,0,2,0.14,1,0,275.7,411.2,1,0,0,debit_card,Algeria,Algeria,electronics,0
U55730,4,6,275.55,-0.39,0,2,2,0,0,0.26,1,0,330.2,386.4,0,0,0,credit_card,Libya,Libya,gift_cards,0
U50262,0,2,217.64,0.52,0,2,5,0,0,0.15,0,0,1322.4,525.4,0,0,0,paypal,Libya,Libya,fashion,0
U55883,1,4,52.24,1.76,0,4,5,0,0,0.3,0,0,1590.2,40.3,0,0,0,paypal,Algeria,Algeria,beauty,0
U56287,3,7,60.97,0.54,0,3,3,1,0,0.41,0,0,1170.7,531.8,1,0,0,credit_card,Libya,Libya,electronics,0
U56489,2,3,133.62,-0.58,0,2,4,0,0,0.52,1,0,661.8,199.3,0,0,0,google_pay,Algeria,Algeria,home,0
U50623,0,2,100.38,1.64,0,1,3,0,0,0.14,0,1,491.9,290.6,0,0,0,debit_card,Tunisia,Tunisia,home,0
U51016,2,4,381.96,-0.5,0,1,3,1,0,0.14,0,0,892.3,515.0,0,0,0,credit_card,Egypt,Egypt,fashion,0
U53643,1,3,175.73,-0.94,0,2,4,0,1,0.4,0,1,563.3,330.7,0,0,0,credit_card,Morocco,Morocco,fashion,0
U54976,6,11,353.11,-0.59,1,5,1,0,0,0.65,0,1,907.1,206.9,0,0,0,apple_pay,Libya,Libya,sports,0
U52049,2,5,330.87,-0.72,0,4,3,0,0,0.63,0,0,49.9,468.8,0,0,0,bank_transfer,Egypt,Egypt,electronics,0
U57040,1,5,328.78,-0.96,0,3,5,1,0,0.2,1,0,1591.9,44.9,0,1,0,google_pay,Tunisia,Tunisia,beauty,0
U55423,1,3,101.97,-0.02,1,3,4,0,0,0.16,0,0,1071.4,403.4,0,0,0,apple_pay,Tunisia,Tunisia,fashion,0
U56397,3,4,189.98,-0.86,0,2,4,0,0,0.1,0,0,897.1,6.0,1,0,0,bank_transfer,Libya,Tunisia,home,0
U53723,0,0,140.82,0.05,1,6,5,0,0,0.17,0,1,879.8,28.1,0,0,0,debit_card,Morocco,Morocco,fashion,0
U54548,0,2,388.76,-0.9,0,2,2,0,0,0.42,0,0,1384.0,577.6,0,0,0,credit_card,Egypt,Egypt,groceries,1
U53108,1,3,353.16,-0.94,1,1,4,0,0,0.3,0,0,997.6,287.1,0,0,0,apple_pay,Algeria,Algeria,electronics,0
U55279,0,2,114.97,-0.9,0,2,4,0,1,0.15,0,0,1164.7,40.5,0,0,0,credit_card,Libya,Libya,electronics,0
U54090,2,3,139.14,-0.41,0,2,2,0,0,0.47,0,0,1440.9,534.4,0,0,0,credit_card,Libya,Libya,fashion,0
U57158,0,2,220.99,-0.88,0,1,3,0,1,0.13,0,0,1544.1,76.3,1,0,0,paypal,Morocco,Morocco,electronics,0
U52056,1,7,125.87,0.84,1,1,4,0,1,0.22,0,0,1007.4,25.8,0,0,0,credit_card,Tunisia,Algeria,home,0
U57400,2,4,333.32,-1.0,0,2,2,1,0,0.06,0,0,1064.1,238.6,0,0,0,paypal,Egypt,Libya,beauty,0
U53170,1,3,331.31,-0.33,0,3,2,1,0,0.42,0,0,1241.8,102.0,0,0,0,credit_card,Libya,Libya,home,0
U51682,3,4,295.25,-0.7,1,6,6,0,1,0.25,0,0,865.9,50.6,1,0,0,credit_card,Egypt,Egypt,home,0
U56959,2,4,281.94,0.09,0,1,3,1,0,0.22,1,0,1628.6,139.1,0,0,0,credit_card,Libya,Libya,beauty,0
U52255,1,2,227.97,-0.88,0,3,4,0,1,0.1,0,0,992.3,41.7,0,0,0,google_pay,Libya,Libya,luxury,0
U51154,2,5,151.9,-0.91,0,2,4,0,1,0.11,0,1,1665.9,234.3,0,1,0,credit_card,Egypt,Egypt,beauty,0
U54499,1,4,338.04,-0.65,1,2,2,0,0,0.2,0,0,1452.3,544.8,1,0,0,credit_card,Egypt,Libya,beauty,0
U56295,3,8,346.36,-0.57,0,1,2,1,0,0.06,0,1,673.1,163.6,0,0,0,bank_transfer,Algeria,Algeria,luxury,0
U56197,2,8,38.81,0.43,0,4,2,0,0,0.24,0,0,1205.1,442.3,0,0,0,credit_card,Algeria,Algeria,gift_cards,0
U53191,1,1,171.48,-0.98,1,2,1,0,0,0.11,0,0,1298.9,51.1,0,0,0,credit_card,Egypt,Egypt,electronics,0
U51696,2,6,30.12,1.05,0,2,2,0,0,0.27,0,0,857.8,25.2,0,0,0,debit_card,Egypt,Egypt,fashion,0
U53991,2,4,339.0,-0.9,0,3,4,0,0,0.19,1,0,1280.4,138.8,0,0,0,credit_card,Tunisia,Tunisia,electronics,0
U54723,3,4,87.3,-0.41,0,4,3,0,1,0.39,0,0,456.3,430.9,0,0,0,credit_card,Tunisia,Tunisia,fashion,0
